0.000428, 0.000000, 0.000000, 0.214047, 0.000000
0.000642, 0.000000, 0.000000, 0.214047, 0.000000
0.000856, 0.000000, 0.000000, 0.214047, 0.000000
0.001070, 0.000000, 0.000000, 0.214047, 0.000000
0.001284, 0.000000, 0.000000, 0.214047, 0.000000
0.001498, 0.000000, 0.000000, 0.214047, 0.000000
0.001712, 0.000000, 0.000000, 0.214047, 0.000000
0.001926, 0.000000, 0.000000, 0.214047, 0.000000
0.002140, 0.000000, 0.000000, 0.214047, 0.000000
0.002355, 0.000000, 0.000000, 0.214047, 0.000000
0.002569, 0.000000, 0.000000, 0.214047, 0.000000
0.002783, 0.000000, 0.000000, 0.214047, 0.000000
0.002997, 0.000000, 0.000000, 0.214047, 0.000000
0.003211, 0.000000, 0.000000, 0.214047, 0.000000
0.003425, 0.000000, 0.000000, 0.214047, 0.000000
0.003639, 0.000000, 0.000000, 0.214047, 0.000000
0.003853, 0.000000, 0.000000, 0.214047, 0.000000
0.004067, 0.000000, 0.000000, 0.214047, 0.000000
0.004281, 0.000000, 0.000000, 0.214047, 0.000000
0.004495, 0.000000, 0.000000, 0.214047, 0.000000
0.004709, 0.000000, 0.000000, 0.214047, 0.000000
0.004923, 0.000000, 0.000000, 0.214047, 0.000000
0.005137, 0.000000, 0.000000, 0.214047, 0.000000
0.005351, 0.000000, 0.000000, 0.214047, 0.000000
0.005565, 0.000000, 0.000000, 0.214047, 0.000000
0.005779, 0.000000, 0.000000, 0.214047, 0.000000
0.005993, 0.000000, 0.000000, 0.214047, 0.000000
0.006207, 0.000000, 0.000000, 0.214047, 0.000000
0.006421, 0.000000, 0.000000, 0.214047, 0.000000
0.006635, 0.000000, 0.000000, 0.214047, 0.000000
0.006850, 0.000000, 0.000000, 0.214047, 0.000000
0.007064, 0.000000, 0.000000, 0.214047, 0.000000
0.007278, 0.000000, 0.000000, 0.214047, 0.000000
0.007492, 0.000000, 0.000000, 0.214047, 0.000000
0.007706, 0.000000, 0.000000, 0.214047, 0.000000
0.007920, 0.000000, 0.000000, 0.214047, 0.000000
0.008134, 0.000000, 0.000000, 0.214047, 0.000000
0.008348, 0.000000, 0.000000, 0.214047, 0.000000
0.008562, 0.000000, 0.000000, 0.214047, 0.000000
0.008776, 0.000000, 0.000000, 0.214047, 0.000000
0.008990, 0.000000, 0.000000, 0.214047, 0.000000
0.009204, 0.000000, 0.000000, 0.214047, 0.000000
0.009418, 0.000000, 0.000000, 0.214047, 0.000000
0.009632, 0.000000, 0.000000, 0.214047, 0.000000
0.009846, 0.000000, 0.000000, 0.214047, 0.000000
0.010060, 0.000000, 0.000000, 0.214047, 0.000150
0.010274, 0.000000, 0.000001, 0.214047, 0.003100
0.010488, 0.000000, 0.000007, 0.214047, 0.009820
0.010702, 0.000000, 0.000022, 0.214047, 0.020309
0.010916, 0.000000, 0.000049, 0.214047, 0.034569
0.011130, 0.000000, 0.000093, 0.214047, 0.052598
0.011344, 0.000000, 0.000156, 0.214047, 0.074397
0.011559, 0.000000, 0.000243, 0.214047, 0.099967
0.011773, 0.000000, 0.000357, 0.214047, 0.129306
0.011987, 0.000000, 0.000502, 0.214047, 0.160717
0.012201, 0.000000, 0.000678, 0.214047, 0.192133
0.012415, 0.000001, 0.000886, 0.214047, 0.223548
0.012629, 0.000001, 0.001126, 0.214047, 0.254964
0.012843, 0.000001, 0.001396, 0.214047, 0.286380
0.013057, 0.000001, 0.001698, 0.214047, 0.317796
0.013271, 0.000002, 0.002032, 0.214047, 0.349212
0.013485, 0.000002, 0.002397, 0.214047, 0.380628
0.013699, 0.000003, 0.002793, 0.214047, 0.412044
0.013913, 0.000003, 0.003221, 0.214047, 0.443460
0.014127, 0.000004, 0.003680, 0.214047, 0.474876
0.014341, 0.000005, 0.004171, 0.214047, 0.506292
0.014555, 0.000006, 0.004693, 0.214047, 0.537708
0.014769, 0.000007, 0.005246, 0.214047, 0.569124
0.014983, 0.000008, 0.005831, 0.214047, 0.600540
0.015197, 0.000010, 0.006447, 0.214047, 0.631956
0.015411, 0.000011, 0.007095, 0.214047, 0.663372
0.015625, 0.000013, 0.007774, 0.214047, 0.694788
0.015839, 0.000014, 0.008484, 0.214047, 0.726204
0.016053, 0.000016, 0.009226, 0.214047, 0.757620
0.016268, 0.000018, 0.010000, 0.214047, 0.789036
0.016482, 0.000020, 0.010804, 0.214047, 0.820452
0.016696, 0.000023, 0.011640, 0.214047, 0.851868
0.016910, 0.000025, 0.012508, 0.214047, 0.883284
0.017124, 0.000028, 0.013407, 0.214047, 0.914700
0.017338, 0.000031, 0.014337, 0.214047, 0.946116
0.017552, 0.000034, 0.015299, 0.214047, 0.977532
0.017766, 0.000038, 0.016292, 0.214047, 1.008948
0.017980, 0.000041, 0.017317, 0.214047, 1.040364
0.018194, 0.000045, 0.018373, 0.214047, 1.071779
0.018408, 0.000049, 0.019461, 0.214047, 1.103196
0.018622, 0.000053, 0.020580, 0.214047, 1.134611
0.018836, 0.000058, 0.021730, 0.214047, 1.166027
0.019050, 0.000063, 0.022912, 0.214047, 1.197443
0.019264, 0.000068, 0.024125, 0.214047, 1.228859
0.019478, 0.000073, 0.025369, 0.214047, 1.260275
0.019692, 0.000079, 0.026645, 0.214047, 1.291691
0.019906, 0.000085, 0.027953, 0.214047, 1.323107
0.020120, 0.000091, 0.029292, 0.214047, 1.354523
0.020334, 0.000097, 0.030662, 0.214047, 1.385939
0.020547, 0.000104, 0.032063, 0.214047, 1.417355
0.020761, 0.000111, 0.033497, 0.214047, 1.448771
0.020975, 0.000118, 0.034961, 0.214047, 1.480187
0.021189, 0.000126, 0.036457, 0.214047, 1.511603
0.021403, 0.000134, 0.037984, 0.214047, 1.543019
0.021617, 0.000142, 0.039543, 0.214047, 1.574435
0.021831, 0.000151, 0.041133, 0.214047, 1.605851
0.022045, 0.000160, 0.042755, 0.214047, 1.637267
0.022259, 0.000169, 0.044408, 0.214047, 1.668683
0.022472, 0.000179, 0.046092, 0.214047, 1.700099
0.022686, 0.000189, 0.047808, 0.214047, 1.731515
