0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0002200000,0.0000000000,0.0000001150,0.0003343827
0.0004400000,0.0000000001,0.0000009199,0.0013373883
0.0006600000,0.0000000005,0.0000031044,0.0030085900
0.0008800000,0.0000000016,0.0000073574,0.0053472760
0.0011000000,0.0000000040,0.0000143672,0.0083524508
0.0013200000,0.0000000082,0.0000248207,0.0120228349
0.0015400000,0.0000000152,0.0000394034,0.0163568657
0.0017600000,0.0000000259,0.0000587991,0.0213526979
0.0019800000,0.0000000414,0.0000836895,0.0270082045
0.0022000000,0.0000000631,0.0001147540,0.0333209777
0.0024200000,0.0000000924,0.0001526694,0.0402883300
0.0026400000,0.0000001308,0.0001981093,0.0479072948
0.0028600000,0.0000001802,0.0002517445,0.0561746285
0.0030800000,0.0000002423,0.0003142421,0.0650868112
0.0033000000,0.0000003192,0.0003862655,0.0746400487
0.0035199999,0.0000004131,0.0004684739,0.0848302735
0.0037399999,0.0000005262,0.0005615223,0.0956531473
0.0039599999,0.0000006610,0.0006660611,0.1071040621
0.0041799998,0.0000008201,0.0007827358,0.1191781428
0.0043999997,0.0000010063,0.0009121866,0.1318702489
0.0046199996,0.0000012224,0.0010550483,0.1451749767
0.0048399995,0.0000014715,0.0012119502,0.1590866617
0.0050599993,0.0000017567,0.0013835154,0.1735993810
0.0052799991,0.0000020813,0.0015703607,0.1887069558
0.0054999988,0.0000024488,0.0017730967,0.2044029541
0.0057199984,0.0000028626,0.0019923270,0.2206806934
0.0059399979,0.0000033266,0.0022286482,0.2375332434
0.0061599973,0.0000038446,0.0024826497,0.2549534292
0.0063799965,0.0000044204,0.0027549133,0.2729338341
0.0065999956,0.0000050582,0.0030460130,0.2914668029
0.0068199945,0.0000057622,0.0033565149,0.3105444453
0.0070399931,0.0000065366,0.0036869767,0.3301586390
0.0072599915,0.0000073860,0.0040379478,0.3503010333
0.0074799895,0.0000083148,0.0044099686,0.3709630525
0.0076999871,0.0000093279,0.0048035708,0.3921358999
0.0079199844,0.0000104299,0.0052192767,0.4138105610
0.0081399811,0.0000116260,0.0056575993,0.4359778079
0.0083599773,0.0000129209,0.0061190420,0.4586282030
0.0085799729,0.0000143199,0.0066040982,0.4817521028
0.0087999677,0.0000158284,0.0071132515,0.5053396623
0.0090199617,0.0000174515,0.0076469750,0.5293808392
0.0092399548,0.0000191948,0.0082057315,0.5538653980
0.0094599469,0.0000210639,0.0087899730,0.5787829144
0.0096799378,0.0000230644,0.0094001408,0.6041227797
0.0098999274,0.0000252020,0.0100366650,0.6298742055
0.0101199156,0.0000274825,0.0106999646,0.6560262282
0.0103399021,0.0000299120,0.0113904473,0.6825677136
0.0105598870,0.0000324963,0.0121085089,0.7094873617
0.0107798698,0.0000352416,0.0128545337,0.7367737114
0.0109998505,0.0000381541,0.0136288941,0.7644151456
0.0112198288,0.0000412402,0.0144319504,0.7923998960
0.0114398046,0.0000445060,0.0152640507,0.8207160481
0.0116597775,0.0000479582,0.0161255305,0.8493515463
0.0118797473,0.0000516030,0.0170167132,0.8782941990
0.0120997137,0.0000554472,0.0179379093,0.9075316840
0.0123196764,0.0000594974,0.0188894164,0.9370515535
0.0125396351,0.0000637603,0.0198715197,0.9668412393
0.0127595895,0.0000682427,0.0208844907,0.9968880585
0.0129795391,0.0000729512,0.0219285883,1.0271792187
0.0131994836,0.0000778929,0.0230040579,1.0577018235
0.0134194225,0.0000830746,0.0241111315,1.0884428779
0.0136393555,0.0000885032,0.0252500278,1.1193892939
0.0138592821,0.0000941858,0.0264209520,1.1505278961
0.0140792018,0.0001001294,0.0276240953,1.1818454273
0.0142991140,0.0001063412,0.0288596356,1.2133285540
0.0145190183,0.0001128282,0.0301277368,1.2449638724
0.0147389141,0.0001195977,0.0314285490,1.2767379137
0.0149588008,0.0001266568,0.0327622083,1.3086371501
0.0151786778,0.0001340128,0.0341288369,1.3406480006
0.0153985444,0.0001416729,0.0355285429,1.3727568366
0.0156183999,0.0001496444,0.0369614203,1.4049499878
0.0158382437,0.0001579346,0.0384275491,1.4372137479
0.0160580749,0.0001665508,0.0399269950,1.4695343806
0.0162778928,0.0001755004,0.0414598097,1.5018981256
0.0164976965,0.0001847905,0.0430260304,1.5342912040
0.0167174853,0.0001944286,0.0446256804,1.5666998243
0.0169372581,0.0002044219,0.0462587685,1.5991101888
0.0171570142,0.0002147777,0.0479252895,1.6315084986
0.0173767526,0.0002255034,0.0496252237,1.6638809603
0.0175964722,0.0002366062,0.0513585375,1.6962137913
0.0178161721,0.0002480935,0.0531251828,1.7284932258
0.0180358511,0.0002599726,0.0549250974,1.7607055211
0.0182555082,0.0002722508,0.0567582049,1.7928369626
0.0184751421,0.0002849351,0.0586244150,1.8248738705
0.0186947519,0.0002980330,0.0605236231,1.8568026051
0.0189143361,0.0003115516,0.0624557104,1.8886095728
0.0191338936,0.0003254980,0.0644205445,1.9202812316
0.0193534230,0.0003398794,0.0664179787,1.9518040976
0.0195729230,0.0003547029,0.0684478526,1.9831647498
0.0197923922,0.0003699755,0.0705099920,2.0143498364
0.0200118292,0.0003857041,0.0726042088,2.0453460805
0.0202312325,0.0004018957,0.0747303014,2.0761402853
0.0204506006,0.0004185572,0.0768880547,2.1067193404
0.0206699320,0.0004356954,0.0790772399,2.1370702266
0.0208892251,0.0004533171,0.0812976149,2.1671800222
0.0211084783,0.0004714291,0.0835489244,2.1970359078
0.0213276898,0.0004900380,0.0858308999,2.2266251724
0.0215468580,0.0005091505,0.0881432597,2.2559352184
0.0217659811,0.0005287729,0.0904857094,2.2849535671
0.0219850573,0.0005489119,0.0928579416,2.3136678638
0.0222040848,0.0005695737,0.0952596363,2.3420658835
0.0224230618,0.0005907648,0.0976904610,2.3701355358
0.0226419863,0.0006124913,0.1001500707,2.3978648700
0.0228608563,0.0006347593,0.1026381081,2.4252420804
0.0230796700,0.0006575749,0.1051542041,2.4522555112
0.0232984253,0.0006809441,0.1076979773,2.4788936614
0.0235171200,0.0007048726,0.1102690347,2.5051451898
0.0237357523,0.0007293662,0.1128669717,2.5309989199
0.0239543198,0.0007544306,0.1154913720,2.5564438445
0.0241728204,0.0007800713,0.1181418084,2.5814691305
0.0243912520,0.0008062938,0.1208178424,2.6060641232
0.0246096123,0.0008331036,0.1235190246,2.6302183514
0.0248278990,0.0008605058,0.1262448951,2.6539215315
0.0250461099,0.0008885055,0.1289949831,2.6771635719
0.0252642425,0.0009171079,0.1317688079,2.6999345773
0.0254822947,0.0009463177,0.1345658785,2.7222248529
0.0257002639,0.0009761399,0.1373856939,2.7440249087
0.0259181479,0.0010065790,0.1402277436,2.7653254633
0.0261359441,0.0010376396,0.1430915076,2.7861174480
