0.000105, 0.000000, 0.001089, 0.105461, -0.040409, 0.187069, -0.002035
0.000288, 0.000000, 0.001091, 0.182718, 0.001647, 0.187081, -0.002038
0.000465, 0.000001, 0.001124, 0.176586, 0.033190, 0.187112, -0.002100
0.000645, 0.000001, 0.001179, 0.180265, 0.055269, 0.187132, -0.002204
0.000814, 0.000001, 0.001257, 0.169228, 0.077349, 0.187184, -0.002348
0.000987, 0.000001, 0.001358, 0.172907, 0.101531, 0.187226, -0.002538
0.001151, 0.000001, 0.001479, 0.164323, 0.120456, 0.187294, -0.002763
0.001327, 0.000002, 0.001602, 0.175360, 0.123610, 0.187328, -0.002995
0.001506, 0.000002, 0.001715, 0.179039, 0.113096, 0.187351, -0.003206
0.001679, 0.000002, 0.001798, 0.172907, 0.082606, 0.187393, -0.003361
0.001862, 0.000003, 0.001845, 0.182718, 0.046858, 0.187405, -0.003448
0.002034, 0.000003, 0.001865, 0.172907, 0.020573, 0.187447, -0.003487
0.002207, 0.000003, 0.001887, 0.172907, 0.021624, 0.187489, -0.003528
0.002379, 0.000004, 0.001932, 0.171681, 0.044755, 0.187534, -0.003611
0.002546, 0.000004, 0.002001, 0.166776, 0.068937, 0.187594, -0.003740
0.002720, 0.000004, 0.002066, 0.174134, 0.065783, 0.187632, -0.003863
0.002885, 0.000005, 0.002117, 0.165550, 0.050012, 0.187696, -0.003957
0.003067, 0.000005, 0.002141, 0.181491, 0.024778, 0.187712, -0.004004
0.003240, 0.000005, 0.002151, 0.172907, 0.010059, 0.187754, -0.004023
0.003418, 0.000006, 0.002168, 0.177812, 0.016367, 0.187781, -0.004053
0.003589, 0.000006, 0.002197, 0.171681, 0.028984, 0.187826, -0.004108
0.003767, 0.000007, 0.002237, 0.177812, 0.040549, 0.187853, -0.004184
0.003930, 0.000007, 0.002279, 0.163097, 0.041601, 0.187925, -0.004262
0.004092, 0.000007, 0.002310, 0.161871, 0.031087, 0.187999, -0.004320
0.004253, 0.000008, 0.002323, 0.160644, 0.013213, 0.188078, -0.004345
0.004431, 0.000008, 0.002300, 0.177812, -0.023586, 0.188105, -0.004301
0.004596, 0.000008, 0.002239, 0.165550, -0.060385, 0.188169, -0.004189
0.004759, 0.000009, 0.002159, 0.163097, -0.080362, 0.188240, -0.004039
0.004916, 0.000009, 0.002085, 0.156965, -0.074054, 0.188330, -0.003901
0.005087, 0.000010, 0.002035, 0.170455, -0.049871, 0.188379, -0.003808
0.005233, 0.000010, 0.002018, 0.145929, -0.017278, 0.188501, -0.003776
0.005388, 0.000010, 0.002035, 0.155739, 0.017419, 0.188595, -0.003808
0.005555, 0.000010, 0.002078, 0.166776, 0.042652, 0.188655, -0.003888
0.005718, 0.000011, 0.002125, 0.163097, 0.046858, 0.188726, -0.003976
0.005869, 0.000011, 0.002172, 0.150834, 0.047909, 0.188834, -0.004066
0.006014, 0.000011, 0.002218, 0.144703, 0.045806, 0.188960, -0.004152
0.006165, 0.000012, 0.002270, 0.150834, 0.052115, 0.189068, -0.004249
0.006330, 0.000012, 0.002339, 0.165550, 0.068937, 0.189132, -0.004378
0.006487, 0.000013, 0.002412, 0.156965, 0.073143, 0.189222, -0.004515
0.006651, 0.000013, 0.002468, 0.164323, 0.055269, 0.189289, -0.004619
0.006818, 0.000013, 0.002484, 0.166776, 0.016367, 0.189349, -0.004650
0.006985, 0.000014, 0.002463, 0.166776, -0.021483, 0.189409, -0.004610
0.007136, 0.000014, 0.002413, 0.150834, -0.049871, 0.189517, -0.004517
0.007283, 0.000015, 0.002344, 0.147155, -0.068797, 0.189636, -0.004388
0.007435, 0.000015, 0.002266, 0.152060, -0.078259, 0.189741, -0.004242
0.007581, 0.000015, 0.002193, 0.145929, -0.073002, 0.189863, -0.004106
0.007739, 0.000016, 0.002134, 0.158192, -0.058282, 0.189949, -0.003998
0.007902, 0.000016, 0.002096, 0.163097, -0.038306, 0.190021, -0.003926
0.008067, 0.000016, 0.002090, 0.164323, -0.005712, 0.190088, -0.003916
0.008222, 0.000017, 0.002113, 0.155739, 0.022676, 0.190181, -0.003958
0.008374, 0.000017, 0.002155, 0.152060, 0.041601, 0.190286, -0.004036
0.008541, 0.000017, 0.002207, 0.166776, 0.052115, 0.190346, -0.004134
0.008697, 0.000018, 0.002264, 0.155739, 0.057372, 0.190439, -0.004241
0.008848, 0.000018, 0.002312, 0.150834, 0.047909, 0.190547, -0.004153
0.008995, 0.000018, 0.002341, 0.147155, 0.028984, 0.190666, -0.002674
0.009157, 0.000019, 0.002350, 0.161871, 0.009007, 0.190741, 0.000418
0.009317, 0.000019, 0.002339, 0.160644, -0.010969, 0.190819, 0.005126
0.009482, 0.000019, 0.002315, 0.164323, -0.023586, 0.190887, 0.011438
0.009629, 0.000020, 0.002295, 0.147155, -0.020432, 0.191006, 0.019328
0.009788, 0.000020, 0.002291, 0.159418, -0.003610, 0.191088, 0.028773
0.009949, 0.000020, 0.002309, 0.160644, 0.017419, 0.191167, 0.039769
0.010113, 0.000021, 0.002345, 0.164323, 0.036344, 0.191234, 0.052323
0.010271, 0.000021, 0.002393, 0.158192, 0.047909, 0.191320, 0.066450
0.010430, 0.000022, 0.002445, 0.158192, 0.052115, 0.191406, 0.081991
0.010600, 0.000022, 0.002494, 0.170455, 0.048961, 0.191455, 0.097782
0.010758, 0.000022, 0.002535, 0.158192, 0.040549, 0.191541, 0.113619
0.010921, 0.000023, 0.002564, 0.163097, 0.028984, 0.191612, 0.129507
0.011068, 0.000023, 0.002587, 0.147155, 0.023727, 0.191731, 0.145433
0.011230, 0.000024, 0.002621, 0.161871, 0.033190, 0.191806, 0.161372
