0.000004, 0.001226, 0.138894, 0.000071, 0.006125, 0.350000
0.000006, 0.001226, 0.126931, 0.000078, 0.006480, 0.360000
0.000006, 0.000000, 0.114968, 0.000084, 0.006845, 0.370000
0.000007, 0.002453, 0.119753, 0.000091, 0.007220, 0.380000
0.000009, 0.001226, 0.126931, 0.000099, 0.007605, 0.390000
0.000011, 0.002453, 0.136501, 0.000107, 0.008000, 0.400000
0.000013, 0.002453, 0.129324, 0.000115, 0.008405, 0.410000
0.000016, 0.002453, 0.117361, 0.000123, 0.008820, 0.420000
0.000019, 0.003679, 0.131716, 0.000133, 0.009245, 0.430000
0.000023, 0.003679, 0.146072, 0.000142, 0.009680, 0.440000
0.000027, 0.004905, 0.134109, 0.000152, 0.010125, 0.450000
0.000032, 0.004905, 0.122146, 0.000162, 0.010580, 0.460000
0.000037, 0.006131, 0.129324, 0.000173, 0.011045, 0.470000
0.000044, 0.006131, 0.153249, 0.000184, 0.011520, 0.480000
0.000050, 0.006131, 0.155642, 0.000196, 0.012005, 0.490000
0.000057, 0.008584, 0.126931, 0.000208, 0.012500, 0.500000
0.000065, 0.007358, 0.122146, 0.000221, 0.013005, 0.510000
0.000073, 0.008584, 0.136501, 0.000234, 0.013520, 0.520000
0.000083, 0.011037, 0.124538, 0.000248, 0.014045, 0.530000
0.000093, 0.008584, 0.114968, 0.000262, 0.014580, 0.540000
0.000102, 0.011037, 0.134109, 0.000277, 0.015125, 0.550000
0.000114, 0.012263, 0.124538, 0.000293, 0.015680, 0.560000
0.000126, 0.011037, 0.131716, 0.000309, 0.016245, 0.570000
0.000137, 0.011037, 0.148464, 0.000325, 0.016820, 0.580000
0.000148, 0.012263, 0.165212, 0.000342, 0.017405, 0.590000
0.000160, 0.011037, 0.169997, 0.000360, 0.018000, 0.600000
0.000172, 0.012263, 0.138894, 0.000378, 0.018605, 0.610000
0.000183, 0.009810, 0.313552, 0.000397, 0.019220, 0.620000
0.000191, 0.007358, 0.593484, 0.000417, 0.019845, 0.630000
0.000199, 0.007358, 0.660476, 0.000437, 0.020480, 0.640000
0.000206, 0.007358, 0.509744, 0.000458, 0.021125, 0.649999
0.000214, 0.008584, 0.335085, 0.000479, 0.021780, 0.660000
0.000222, 0.007358, 0.265701, 0.000501, 0.022445, 0.670000
0.000229, 0.007358, 0.564773, 0.000524, 0.023120, 0.680000
0.000236, 0.006131, 0.880593, 0.000548, 0.023805, 0.690000
0.000242, 0.004905, 0.777712, 0.000572, 0.024500, 0.700000
0.000246, 0.004905, 0.595876, 0.000597, 0.025205, 0.710000
0.000254, 0.011037, 0.426003, 0.000622, 0.025920, 0.720000
0.000267, 0.013489, 0.265701, 0.000648, 0.026645, 0.730000
0.000281, 0.014716, 0.047976, 0.000675, 0.027380, 0.740000
0.000295, 0.013489, 0.122146, 0.000703, 0.028125, 0.750000
0.000308, 0.012263, 0.648513, 0.000732, 0.028880, 0.760000
0.000318, 0.008584, 1.105496, 0.000761, 0.029645, 0.770000
0.000327, 0.008584, 1.210769, 0.000791, 0.030420, 0.780000
0.000336, 0.009810, 0.938015, 0.000822, 0.031205, 0.790000
0.000348, 0.013489, 0.490603, 0.000853, 0.032000, 0.800000
0.000364, 0.018394, 0.169997, 0.000886, 0.032805, 0.810000
0.000383, 0.020847, -0.002268, 0.000919, 0.033620, 0.820000
0.000405, 0.022073, 0.126931, 0.000953, 0.034445, 0.830000
0.000426, 0.020847, 0.662869, 0.000988, 0.035280, 0.840000
0.000445, 0.017168, 1.007400, 0.001024, 0.036125, 0.850000
0.000460, 0.013489, 1.205984, 0.001060, 0.036980, 0.860000
0.000476, 0.017168, 1.304080, 0.001098, 0.037845, 0.870000
0.000494, 0.019621, 1.043288, 0.001136, 0.038720, 0.880000
0.000516, 0.023300, 0.548025, 0.001175, 0.039605, 0.890000
0.000540, 0.024526, 0.347048, 0.001215, 0.040500, 0.900000
0.000563, 0.023300, 0.820779, 0.001256, 0.041405, 0.910000
0.000585, 0.019621, 1.332790, 0.001298, 0.042320, 0.920000
0.000605, 0.019621, 1.588796, 0.001341, 0.043245, 0.930000
0.000624, 0.018394, 1.502663, 0.001384, 0.044180, 0.940000
0.000644, 0.023300, 1.081570, 0.001429, 0.045125, 0.950000
0.000671, 0.029431, 0.653298, 0.001475, 0.046080, 0.960000
0.000704, 0.036789, 0.280056, 0.001521, 0.047045, 0.970000
0.000741, 0.038015, 0.007302, 0.001569, 0.048020, 0.980000
0.000780, 0.039241, 0.201101, 0.001617, 0.049005, 0.990000
0.000816, 0.033110, 0.880593, 0.001667, 0.050000, 1.000000
0.000848, 0.030657, 1.179665, 0.001717, 0.051005, 1.010000
0.000877, 0.026978, 1.624685, 0.001769, 0.052020, 1.020000
0.000904, 0.028205, 1.665359, 0.001821, 0.053045, 1.030000
0.000932, 0.026978, 1.067214, 0.001875, 0.054080, 1.040000
0.000961, 0.030657, 0.849490, 0.001929, 0.055125, 1.050000
0.000992, 0.031884, 0.763357, 0.001985, 0.056180, 1.060000
0.001025, 0.034336, 1.024148, 0.002042, 0.057245, 1.070000
0.001060, 0.035562, 1.249050, 0.002100, 0.058320, 1.080000
0.001096, 0.036789, 1.124636, 0.002158, 0.059405, 1.090000
0.001134, 0.038015, 0.885378, 0.002218, 0.060500, 1.100000
0.001174, 0.041694, 0.564773, 0.002279, 0.061605, 1.110000
0.001220, 0.050278, 0.368581, 0.002342, 0.062720, 1.120000
0.001270, 0.050278, 0.418826, 0.002405, 0.063845, 1.130000
0.001321, 0.051504, 0.464285, 0.002469, 0.064980, 1.140001
0.001370, 0.047825, 1.043288, 0.002535, 0.066125, 1.150001
0.001417, 0.045373, 1.612722, 0.002601, 0.067280, 1.160001
0.001461, 0.042920, 1.706033, 0.002669, 0.068445, 1.170001
0.001503, 0.040468, 1.605544, 0.002738, 0.069620, 1.180001
0.001545, 0.044147, 1.373464, 0.002809, 0.070805, 1.190001
0.001591, 0.046599, 1.103103, 0.002880, 0.072000, 1.200001
0.001638, 0.049052, 0.981081, 0.002953, 0.073205, 1.210001
0.001689, 0.052731, 1.237087, 0.003026, 0.074420, 1.220001
0.001742, 0.052731, 1.359109, 0.003101, 0.075645, 1.230001
0.001795, 0.053957, 1.387820, 0.003178, 0.076880, 1.240001
0.001850, 0.056409, 1.141384, 0.003255, 0.078125, 1.250001
0.001910, 0.062541, 0.760964, 0.003334, 0.079380, 1.260001
0.001973, 0.063767, 0.638943, 0.003414, 0.080645, 1.270001
0.002038, 0.066220, 0.725076, 0.003495, 0.081920, 1.280001
0.002105, 0.067446, 1.033718, 0.003578, 0.083205, 1.290001
0.002169, 0.061315, 1.435671, 0.003662, 0.084500, 1.300001
0.002228, 0.056409, 1.813699, 0.003747, 0.085805, 1.310001
0.002283, 0.053957, 1.909402, 0.003833, 0.087120, 1.320001
0.002340, 0.058862, 1.868728, 0.003921, 0.088445, 1.330001
0.002400, 0.062541, 1.667751, 0.004010, 0.089780, 1.340001
0.002462, 0.061315, 1.555300, 0.004101, 0.091125, 1.350001
0.002527, 0.067446, 1.488308, 0.004192, 0.092480, 1.360001
0.002594, 0.066220, 1.277761, 0.004286, 0.093845, 1.370001
0.002661, 0.068672, 1.301687, 0.004380, 0.095220, 1.380001
0.002728, 0.064994, 1.390212, 0.004476, 0.096605, 1.390001
0.002797, 0.073578, 1.524197, 0.004573, 0.098000, 1.400001
0.002872, 0.076030, 1.488308, 0.004672, 0.099405, 1.410001
0.002946, 0.071125, 1.170095, 0.004772, 0.100820, 1.420001
0.003019, 0.074804, 0.938015, 0.004874, 0.102245, 1.430001
0.003096, 0.079709, 1.016970, 0.004977, 0.103680, 1.440001
0.003178, 0.084614, 1.232302, 0.005081, 0.105125, 1.450001
0.003260, 0.079709, 1.502663, 0.005187, 0.106580, 1.460001
0.003340, 0.079709, 1.696462, 0.005294, 0.108045, 1.470001
0.003420, 0.080935, 1.698855, 0.005403, 0.109520, 1.480001
0.003504, 0.085840, 1.629470, 0.005513, 0.111005, 1.490001
0.003589, 0.085840, 1.457205, 0.005625, 0.112500, 1.500000
0.003678, 0.091972, 1.328005, 0.005738, 0.114000, 1.500000
0.003773, 0.096877, 1.251443, 0.005853, 0.115500, 1.500000
0.003870, 0.096877, 1.454812, 0.005969, 0.117000, 1.500000
0.003963, 0.089519, 1.545730, 0.006087, 0.118500, 1.500000
0.004057, 0.098103, 1.624685, 0.006206, 0.120000, 1.500000
0.004150, 0.089519, 1.770632, 0.006327, 0.121500, 1.500000
0.004244, 0.098103, 1.205984, 0.006449, 0.123000, 1.500000
0.004341, 0.095651, 1.536160, 0.006573, 0.124500, 1.500000
0.004439, 0.100556, 1.773025, 0.006698, 0.126000, 1.500000
0.004539, 0.099330, 1.490701, 0.006825, 0.127500, 1.500000
0.004635, 0.091972, 1.686892, 0.006953, 0.129000, 1.500000
0.004729, 0.096877, 1.619900, 0.007083, 0.130500, 1.500000
0.004829, 0.103009, 1.639040, 0.007214, 0.132000, 1.500000
0.004933, 0.104235, 1.610330, 0.007347, 0.133500, 1.500000
0.005034, 0.098103, 1.603152, 0.007481, 0.135000, 1.500000
0.005138, 0.109140, 1.323220, 0.007617, 0.136500, 1.500000
0.005244, 0.104235, 1.088748, 0.007754, 0.138000, 1.500000
0.005356, 0.118950, 1.337576, 0.007893, 0.139500, 1.500000
0.005477, 0.122629, 1.450027, 0.008033, 0.141000, 1.500000
0.005600, 0.125082, 1.662966, 0.008175, 0.142500, 1.500000
0.005720, 0.114045, 1.847195, 0.008318, 0.144000, 1.500000
0.005832, 0.109140, 2.292214, 0.008463, 0.145500, 1.500000
0.005948, 0.122629, 2.232400, 0.008609, 0.147000, 1.500000
0.006069, 0.120177, 2.213259, 0.008757, 0.148500, 1.500000
0.006185, 0.111593, 2.476443, 0.008906, 0.150000, 1.500000
0.006299, 0.116498, 1.835232, 0.009057, 0.151500, 1.500000
0.006415, 0.116498, 1.418923, 0.009209, 0.153000, 1.500000
0.006537, 0.126308, 1.323220, 0.009363, 0.154500, 1.500000
0.006662, 0.125082, 1.071999, 0.009518, 0.156000, 1.500000
0.006786, 0.122629, 0.844705, 0.009675, 0.157500, 1.500000
0.006915, 0.134892, 0.782497, 0.009833, 0.159000, 1.500000
0.007054, 0.143476, 0.949978, 0.009993, 0.160500, 1.500000
0.007198, 0.143476, 1.275369, 0.010154, 0.162000, 1.500000
0.007341, 0.143476, 1.586404, 0.010317, 0.163500, 1.500000
0.007482, 0.137345, 1.890261, 0.010481, 0.165000, 1.500000
0.007620, 0.138571, 2.275466, 0.010647, 0.166500, 1.500000
0.007762, 0.145929, 2.794656, 0.010814, 0.168000, 1.500000
0.007905, 0.141024, 2.440554, 0.010983, 0.169500, 1.500000
0.008041, 0.131213, 2.105593, 0.011153, 0.171000, 1.500000
0.008176, 0.138571, 1.902224, 0.011325, 0.172500, 1.500000
0.008314, 0.137345, 1.428494, 0.011498, 0.174000, 1.500000
0.008463, 0.159418, 1.203591, 0.011673, 0.175500, 1.500000
0.008618, 0.150834, 1.493093, 0.011849, 0.177000, 1.500000
0.008778, 0.169228, 1.136599, 0.012027, 0.178500, 1.500000
0.008948, 0.170455, 0.830349, 0.012206, 0.180000, 1.500000
0.009113, 0.160644, 1.804128, 0.012387, 0.181500, 1.500000
0.009270, 0.153287, 2.148660, 0.012569, 0.183000, 1.500000
0.009425, 0.156965, 2.074490, 0.012753, 0.184500, 1.500000
0.009583, 0.158192, 2.861648, 0.012938, 0.186000, 1.500000
0.009745, 0.166776, 3.019558, 0.013125, 0.187500, 1.500000
0.009906, 0.154513, 2.462087, 0.013313, 0.189000, 1.500000
0.010065, 0.164323, 1.887869, 0.013503, 0.190500, 1.500000
0.010230, 0.165550, 1.213162, 0.013694, 0.192000, 1.500000
0.010403, 0.180265, 0.899734, 0.013887, 0.193500, 1.500000
0.010571, 0.155739, 1.005007, 0.014081, 0.195000, 1.500000
0.010742, 0.185170, 0.782497, 0.014277, 0.196500, 1.500000
0.010927, 0.186397, 0.617410, 0.014474, 0.198000, 1.500000
0.011105, 0.169228, 2.000320, 0.014673, 0.199500, 1.500000
0.011284, 0.188849, 3.055447, 0.014873, 0.201000, 1.500000
0.011474, 0.190075, 2.981277, 0.015075, 0.202500, 1.500000
0.011652, 0.166776, 3.057839, 0.015278, 0.204000, 1.500000
0.011820, 0.169228, 2.493191, 0.015483, 0.205500, 1.500000
0.011993, 0.176586, 1.639040, 0.015689, 0.207000, 1.500000
0.012172, 0.181491, 0.842312, 0.015897, 0.208500, 1.500000
0.012356, 0.185170, 0.296804, 0.016106, 0.210000, 1.500000
0.012548, 0.199886, 0.684402, 0.016317, 0.211500, 1.500000
0.012744, 0.191302, 1.526589, 0.016529, 0.213000, 1.500000
0.012932, 0.185170, 1.978787, 0.016743, 0.214500, 1.500000
0.013118, 0.186397, 2.663064, 0.016958, 0.216000, 1.500000
0.013311, 0.201112, 3.459792, 0.017175, 0.217500, 1.500000
0.013508, 0.192528, 2.813796, 0.017393, 0.219000, 1.500000
0.013701, 0.193754, 2.347244, 0.017613, 0.220500, 1.500000
0.013896, 0.196207, 1.466775, 0.017834, 0.222000, 1.500000
0.014095, 0.201112, 0.406863, 0.018057, 0.223500, 1.500000
0.014300, 0.208470, 0.804031, 0.018281, 0.225000, 1.500000
0.014505, 0.201112, 1.464382, 0.018507, 0.226500, 1.500000
0.014708, 0.206017, 2.069705, 0.018734, 0.228000, 1.500000
0.014912, 0.202338, 2.514724, 0.018963, 0.229500, 1.500000
0.015117, 0.206017, 2.739626, 0.019193, 0.231000, 1.500000
0.015324, 0.208470, 2.452517, 0.019425, 0.232500, 1.500000
0.015535, 0.214601, 1.787380, 0.019658, 0.234000, 1.500000
0.015754, 0.223185, 1.304080, 0.019893, 0.235500, 1.500000
0.015978, 0.224412, 0.892556, 0.020129, 0.237000, 1.500000
0.016190, 0.199886, 1.473953, 0.020367, 0.238500, 1.500000
0.016399, 0.218280, 1.643826, 0.020606, 0.240000, 1.499031
0.016616, 0.214601, 2.237185, 0.020847, 0.241494, 1.489031
0.016841, 0.235448, 2.612820, 0.021089, 0.242978, 1.479031
0.017075, 0.232996, 2.249148, 0.021333, 0.244452, 1.469031
0.017304, 0.224412, 2.148660, 0.021578, 0.245917, 1.459031
0.017524, 0.217054, 1.184451, 0.021825, 0.247371, 1.449031
0.017748, 0.229317, 0.947585, 0.022073, 0.248815, 1.439031
0.017977, 0.230543, 1.351931, 0.022322, 0.250249, 1.429031
0.018204, 0.221959, 2.141482, 0.022573, 0.251673, 1.419031
0.018433, 0.236675, 1.737136, 0.022826, 0.253087, 1.409031
0.018661, 0.219506, 1.753884, 0.023080, 0.254491, 1.399031
0.018892, 0.241580, 2.385525, 0.023335, 0.255885, 1.389030
0.019133, 0.241580, 1.289724, 0.023591, 0.257269, 1.379030
0.019374, 0.240353, 1.217947, 0.023849, 0.258643, 1.369030
0.019615, 0.241580, 1.490701, 0.024109, 0.260007, 1.359030
0.019851, 0.229317, 1.476345, 0.024369, 0.261361, 1.349030
0.020091, 0.251390, 1.904617, 0.024631, 0.262705, 1.339031
0.020334, 0.235448, 2.541042, 0.024895, 0.264039, 1.329031
0.020580, 0.256295, 2.773123, 0.025159, 0.265363, 1.319031
0.020830, 0.244032, 2.246755, 0.025425, 0.266677, 1.309031
0.021085, 0.264879, 2.105593, 0.025693, 0.267981, 1.299031
0.021351, 0.267332, 1.584011, 0.025961, 0.269275, 1.289031
0.021608, 0.246485, 0.854275, 0.026231, 0.270559, 1.279031
0.021867, 0.272237, 1.720388, 0.026503, 0.271833, 1.269032
0.022121, 0.235448, 1.828054, 0.026775, 0.273097, 1.259032
0.022369, 0.259974, 1.409353, 0.027049, 0.274351, 1.249032
0.022637, 0.277142, 1.820876, 0.027324, 0.275595, 1.239032
0.022908, 0.263653, 1.138992, 0.027600, 0.276829, 1.229032
0.023171, 0.262427, 1.481130, 0.027877, 0.278053, 1.219032
0.023426, 0.247711, 1.299294, 0.028156, 0.279267, 1.209032
0.023688, 0.277142, 1.945290, 0.028436, 0.280471, 1.199032
0.023953, 0.252616, 2.251540, 0.028717, 0.281665, 1.189033
0.024222, 0.284500, 2.131912, 0.028999, 0.282849, 1.179033
0.024490, 0.251390, 1.966824, 0.029283, 0.284023, 1.169033
0.024747, 0.263653, 1.579226, 0.029567, 0.285187, 1.159033
0.025022, 0.285726, 1.840017, 0.029853, 0.286341, 1.149033
0.025306, 0.283274, 2.363992, 0.030140, 0.287485, 1.139033
0.025582, 0.267332, 1.873513, 0.030428, 0.288619, 1.129033
0.025864, 0.296763, 1.019363, 0.030717, 0.289743, 1.119033
0.026153, 0.280821, 1.418923, 0.031007, 0.290857, 1.109034
0.026438, 0.289405, 1.560085, 0.031299, 0.291961, 1.099034
0.026726, 0.288179, 2.048171, 0.031591, 0.293055, 1.089034
0.027001, 0.259974, 2.483621, 0.031885, 0.294139, 1.079034
0.027275, 0.288179, 1.512234, 0.032180, 0.295213, 1.069034
0.027570, 0.301668, 1.464382, 0.032475, 0.296277, 1.059034
0.027868, 0.295537, 1.749099, 0.032772, 0.297331, 1.049034
0.028155, 0.278368, 1.454812, 0.033070, 0.298375, 1.039034
0.028444, 0.300442, 0.579128, 0.033369, 0.299409, 1.029035
0.028744, 0.297989, 0.940408, 0.033669, 0.300433, 1.019035
0.029040, 0.295537, 2.452517, 0.033970, 0.301447, 1.009035
0.029334, 0.291858, 2.430984, 0.034272, 0.302451, 0.999035
0.029625, 0.289405, 2.404665, 0.034575, 0.303446, 0.989035
0.029911, 0.283274, 1.957253, 0.034879, 0.304430, 0.979035
0.030212, 0.317610, 1.423708, 0.035183, 0.305404, 0.969035
0.030521, 0.300442, 1.694070, 0.035489, 0.306368, 0.959035
0.030828, 0.313931, 1.976394, 0.035796, 0.307322, 0.949036
0.031129, 0.289405, 2.086452, 0.036104, 0.308266, 0.939036
0.031425, 0.301668, 1.543337, 0.036413, 0.309200, 0.929036
0.031728, 0.305347, 1.201199, 0.036722, 0.310124, 0.919036
0.032044, 0.324968, 0.923660, 0.037033, 0.311038, 0.909036
0.032356, 0.300442, 1.155740, 0.037344, 0.311942, 0.899036
0.032652, 0.291858, 1.964431, 0.037657, 0.312836, 0.889036
0.032953, 0.309026, 2.189333, 0.037970, 0.313720, 0.879036
0.033262, 0.309026, 1.332790, 0.038284, 0.314594, 0.869037
0.033564, 0.295537, 1.452419, 0.038599, 0.315458, 0.859037
0.033864, 0.304121, 2.086452, 0.038915, 0.316312, 0.849037
0.034173, 0.313931, 2.296999, 0.039232, 0.317156, 0.839037
0.034492, 0.323741, 3.067410, 0.039549, 0.317990, 0.829037
0.034815, 0.322515, 2.359206, 0.039868, 0.318814, 0.819037
0.035138, 0.323741, 1.272976, 0.040187, 0.319628, 0.809037
0.035466, 0.331099, 1.198806, 0.040507, 0.320432, 0.799038
0.035794, 0.326194, 1.751492, 0.040828, 0.321226, 0.789038
0.036114, 0.312705, 1.751492, 0.041150, 0.322010, 0.779038
0.036433, 0.324968, 1.686892, 0.041472, 0.322784, 0.769038
0.036759, 0.327420, 0.923660, 0.041795, 0.323548, 0.759038
0.037087, 0.329873, 1.131814, 0.042119, 0.324302, 0.749038
0.037412, 0.318836, 2.052957, 0.042444, 0.325046, 0.739038
0.037731, 0.320062, 1.600759, 0.042769, 0.325780, 0.729038
0.038063, 0.343362, 2.074490, 0.043095, 0.326504, 0.719039
0.038406, 0.342136, 1.203591, 0.043422, 0.327218, 0.709039
0.038748, 0.342136, 1.093533, 0.043750, 0.327922, 0.699039
0.039081, 0.324968, 2.318533, 0.044078, 0.328616, 0.689039
0.039407, 0.326194, 1.974001, 0.044407, 0.329300, 0.679039
0.039742, 0.344588, 1.885476, 0.044737, 0.329974, 0.669039
0.040087, 0.344588, 0.945193, 0.045067, 0.330638, 0.659039
0.040427, 0.336004, 0.713113, 0.045398, 0.331292, 0.649039
0.040771, 0.351946, 1.572048, 0.045729, 0.331936, 0.639040
0.041108, 0.321289, 1.684500, 0.046062, 0.332570, 0.629040
0.041444, 0.351946, 1.770632, 0.046395, 0.333195, 0.619040
0.041791, 0.342136, 1.103103, 0.046728, 0.333809, 0.609040
0.042135, 0.345815, 0.655691, 0.047062, 0.334413, 0.599040
0.042478, 0.339683, 1.624685, 0.047397, 0.335007, 0.589040
0.042813, 0.329873, 2.019460, 0.047732, 0.335591, 0.579040
0.043161, 0.365435, 1.648611, 0.048068, 0.336165, 0.569040
0.043513, 0.339683, 1.280154, 0.048404, 0.336729, 0.559041
0.043861, 0.356851, 1.213162, 0.048741, 0.337283, 0.549041
0.044210, 0.340909, 0.954763, 0.049079, 0.337827, 0.539041
0.044552, 0.343362, 1.641433, 0.049417, 0.338361, 0.529041
0.044907, 0.365435, 1.851980, 0.049756, 0.338885, 0.519041
0.045267, 0.354399, 0.768142, 0.050095, 0.339399, 0.509041
0.045627, 0.366662, 1.174880, 0.050434, 0.339903, 0.499041
0.045995, 0.369114, 1.428494, 0.050775, 0.340397, 0.489042
0.046361, 0.362983, 1.548123, 0.051115, 0.340881, 0.479042
0.046715, 0.344588, 1.038503, 0.051456, 0.341355, 0.469042
0.047064, 0.353172, 0.581521, 0.051798, 0.341819, 0.459042
0.047419, 0.356851, 0.215456, 0.052140, 0.342273, 0.449042
0.047768, 0.342136, 0.971511, 0.052482, 0.342717, 0.439042
0.048117, 0.355625, 2.107986, 0.052825, 0.343151, 0.429042
0.048473, 0.356851, 1.179665, 0.053169, 0.343575, 0.419042
0.048825, 0.347041, 0.957156, 0.053513, 0.343989, 0.409043
0.049179, 0.360530, 1.129421, 0.053857, 0.344393, 0.399043
0.049539, 0.358077, 1.435671, 0.054201, 0.344787, 0.389043
0.049898, 0.360530, 2.361599, 0.054546, 0.345171, 0.379043
0.050261, 0.366662, 1.349539, 0.054892, 0.345545, 0.369043
0.050626, 0.361756, 0.842312, 0.055237, 0.345909, 0.359043
0.050979, 0.345815, 1.146169, 0.055583, 0.346263, 0.349043
0.051330, 0.355625, 1.387820, 0.055930, 0.346608, 0.339043
0.051689, 0.361756, 1.543337, 0.056277, 0.346942, 0.329044
0.052054, 0.367888, 0.337478, 0.056624, 0.347266, 0.319044
0.052417, 0.358077, 0.665261, 0.056971, 0.347580, 0.309044
0.052777, 0.361756, 1.617507, 0.057319, 0.347884, 0.299044
0.053141, 0.366662, 1.856765, 0.057667, 0.348178, 0.289044
0.053502, 0.355625, 1.490701, 0.058015, 0.348462, 0.279044
0.053864, 0.369114, 0.581521, 0.058364, 0.348736, 0.269044
0.054236, 0.374019, -0.162571, 0.058713, 0.349000, 0.259044
0.054613, 0.380151, 0.531277, 0.059062, 0.349254, 0.249045
0.054994, 0.382603, 1.435671, 0.059411, 0.349498, 0.239045
0.055371, 0.371567, 0.672439, 0.059761, 0.349732, 0.229045
0.055742, 0.370340, 0.177175, 0.060111, 0.349956, 0.219045
0.056123, 0.391187, 0.313552, 0.060461, 0.350170, 0.209045
0.056504, 0.370340, 0.543240, 0.060811, 0.350374, 0.199045
0.056882, 0.386282, 0.906912, 0.061161, 0.350568, 0.189045
0.057265, 0.378924, 0.445144, 0.061512, 0.350752, 0.179045
0.057628, 0.348267, -0.282200, 0.061863, 0.350926, 0.169046
0.057990, 0.374019, 0.440359, 0.062214, 0.351090, 0.159046
0.058366, 0.378924, 1.076785, 0.062565, 0.351244, 0.149046
0.058740, 0.369114, 0.832742, 0.062916, 0.351388, 0.139046
0.059109, 0.369114, 0.744216, 0.063268, 0.351522, 0.129046
0.059479, 0.370340, 1.103103, 0.063619, 0.351646, 0.119046
0.059842, 0.356851, 1.184451, 0.063971, 0.351760, 0.109046
0.060210, 0.377698, 1.311257, 0.064323, 0.351865, 0.099047
0.060578, 0.358077, 1.478738, 0.064675, 0.351959, 0.089047
0.060953, 0.392414, 0.600662, 0.065027, 0.352043, 0.079047
0.061335, 0.371567, 0.430788, 0.065379, 0.352117, 0.069047
0.061697, 0.353172, 0.363796, 0.065731, 0.352181, 0.059047
0.062061, 0.374019, 0.428396, 0.066083, 0.352235, 0.049047
0.062437, 0.377698, 0.418826, 0.066436, 0.352279, 0.039047
0.062820, 0.388735, -0.478391, 0.066788, 0.352313, 0.029047
0.063201, 0.372793, -0.564524, 0.067140, 0.352337, 0.019048
0.063573, 0.372793, 0.138894, 0.067493, 0.352351, 0.009048
0.063951, 0.381377, 1.280154, 0.067845, 0.352355, 0.000000
0.064326, 0.369114, 1.270583, 0.068197, 0.352355, 0.000000
0.064699, 0.377698, 1.387820, 0.068550, 0.352355, 0.000000
0.065063, 0.350720, 1.607937, 0.068902, 0.352352, -0.007720
0.065425, 0.372793, 0.823171, 0.069254, 0.352339, -0.017720
0.065807, 0.391187, 0.177175, 0.069607, 0.352317, -0.027719
0.066187, 0.367888, -0.368333, 0.069959, 0.352284, -0.037719
0.066558, 0.374019, 0.313552, 0.070311, 0.352241, -0.047719
0.066940, 0.391187, 0.940408, 0.070663, 0.352188, -0.057719
0.067322, 0.371567, 0.394900, 0.071016, 0.352126, -0.067719
0.067685, 0.355625, 0.636550, 0.071368, 0.352053, -0.077719
0.068044, 0.361756, 0.904519, 0.071720, 0.351970, -0.087719
0.068407, 0.364209, 0.818386, 0.072072, 0.351878, -0.097719
0.068775, 0.372793, 0.359011, 0.072423, 0.351775, -0.107718
0.069164, 0.404677, 0.036013, 0.072775, 0.351662, -0.117718
