0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000001, 0.001226
0.000001, 0.000000
0.000004, 0.002453
0.000006, 0.002453
0.000009, 0.002453
0.000012, 0.003679
0.000016, 0.003679
0.000021, 0.004905
0.000025, 0.003679
0.000029, 0.004905
0.000036, 0.006131
0.000044, 0.008584
0.000054, 0.009810
0.000065, 0.011037
0.000076, 0.011037
0.000087, 0.011037
0.000099, 0.012263
0.000115, 0.015942
0.000132, 0.017168
0.000150, 0.017168
0.000168, 0.018394
0.000190, 0.022073
0.000211, 0.020847
0.000228, 0.017168
0.000245, 0.017168
0.000264, 0.018394
0.000278, 0.014716
0.000292, 0.013489
0.000302, 0.009810
0.000311, 0.009810
0.000324, 0.012263
0.000340, 0.015942
0.000359, 0.019621
0.000379, 0.019621
0.000401, 0.022073
0.000423, 0.022073
0.000439, 0.015942
0.000453, 0.013489
0.000461, 0.008584
0.000467, 0.006131
0.000476, 0.008584
0.000488, 0.012263
0.000503, 0.014716
0.000521, 0.018394
0.000540, 0.018394
0.000558, 0.018394
0.000576, 0.018394
0.000596, 0.019621
0.000614, 0.018394
0.000636, 0.022073
0.000660, 0.023300
0.000685, 0.025752
0.000712, 0.026978
0.000738, 0.025752
0.000764, 0.025752
0.000790, 0.025752
0.000817, 0.026978
0.000846, 0.029431
0.000876, 0.029431
0.000905, 0.029431
0.000934, 0.029431
0.000965, 0.030657
0.000996, 0.030657
0.001029, 0.033110
0.001064, 0.035562
0.001100, 0.035562
0.001139, 0.039241
0.001178, 0.039241
0.001221, 0.042920
0.001266, 0.044147
0.001315, 0.049052
0.001361, 0.046599
0.001408, 0.046599
0.001456, 0.047825
0.001505, 0.049052
0.001556, 0.051504
0.001609, 0.052731
0.001664, 0.055183
0.001720, 0.056409
0.001777, 0.056409
0.001839, 0.062541
0.001902, 0.062541
0.001968, 0.066220
0.002032, 0.063767
0.002095, 0.062541
0.002157, 0.062541
0.002221, 0.063767
0.002285, 0.063767
0.002352, 0.067446
0.002419, 0.067446
0.002493, 0.073578
0.002569, 0.076030
0.002645, 0.076030
0.002720, 0.074804
0.002792, 0.072351
0.002861, 0.068672
0.002931, 0.069899
0.003004, 0.073578
0.003080, 0.076030
0.003161, 0.080935
0.003245, 0.083388
0.003327, 0.082162
0.003408, 0.080935
0.003490, 0.082162
0.003575, 0.084614
0.003667, 0.091972
0.003762, 0.095651
0.003859, 0.096877
0.003954, 0.094425
0.004048, 0.094425
0.004140, 0.091972
0.004236, 0.095651
0.004336, 0.100556
0.004442, 0.105461
0.004546, 0.104235
0.004649, 0.103009
0.004748, 0.099330
0.004849, 0.100556
0.004953, 0.104235
0.005061, 0.107914
0.005170, 0.109140
0.005278, 0.107914
0.005386, 0.107914
0.005497, 0.111593
0.005615, 0.117724
0.005733, 0.117724
0.005849, 0.116498
0.005962, 0.112819
0.006079, 0.116498
0.006203, 0.123856
0.006329, 0.126308
0.006456, 0.127534
0.006575, 0.118950
0.006691, 0.115272
0.006812, 0.121403
0.006938, 0.126308
0.007068, 0.129987
0.007196, 0.127534
0.007327, 0.131213
0.007462, 0.134892
0.007598, 0.136118
0.007732, 0.133666
0.007863, 0.131213
0.008000, 0.137345
0.008144, 0.143476
0.008289, 0.144703
0.008426, 0.137345
0.008556, 0.129987
0.008696, 0.139797
0.008840, 0.144703
0.008987, 0.147155
0.009135, 0.147155
0.009285, 0.150834
0.009444, 0.158192
0.009598, 0.154513
0.009748, 0.149608
0.009897, 0.149608
0.010056, 0.158192
0.010217, 0.161871
0.010371, 0.153287
0.010526, 0.155739
0.010685, 0.158192
0.010844, 0.159418
0.011004, 0.159418
0.011168, 0.164323
0.011336, 0.168002
0.011508, 0.171681
0.011673, 0.165550
0.011840, 0.166776
0.012008, 0.168002
0.012175, 0.166776
0.012337, 0.161871
0.012508, 0.171681
0.012681, 0.172907
0.012856, 0.175360
0.013032, 0.175360
0.013217, 0.185170
0.013400, 0.182718
0.013573, 0.172907
0.013750, 0.177812
0.013929, 0.179039
0.014110, 0.180265
0.014281, 0.171681
0.014459, 0.177812
0.014641, 0.181491
0.014819, 0.177812
0.015005, 0.186396
0.015196, 0.191302
0.015394, 0.197433
0.015581, 0.187623
0.015770, 0.188849
0.015959, 0.188849
0.016136, 0.176586
0.016324, 0.188849
0.016517, 0.192528
0.016705, 0.187623
0.016907, 0.202338
0.017106, 0.198659
0.017299, 0.193754
0.017497, 0.197433
0.017689, 0.192528
0.017879, 0.190075
0.018069, 0.190075
0.018268, 0.198659
0.018467, 0.198659
0.018656, 0.188849
0.018857, 0.201112
0.019059, 0.202338
0.019260, 0.201112
0.019467, 0.207243
0.019672, 0.204791
0.019875, 0.202338
0.020078, 0.203565
0.020277, 0.198659
0.020469, 0.192528
0.020672, 0.202338
0.020872, 0.199886
0.021073, 0.201112
0.021281, 0.208470
0.021491, 0.209696
0.021698, 0.207243
0.021903, 0.204791
0.022111, 0.208470
0.022315, 0.203565
0.022516, 0.201112
0.022717, 0.201112
0.022922, 0.204791
0.023128, 0.206017
0.023333, 0.204791
0.023541, 0.208470
0.023750, 0.208470
0.023959, 0.209696
0.024171, 0.212149
0.024381, 0.209696
0.024590, 0.208470
0.024797, 0.207243
0.025003, 0.206017
0.025211, 0.208470
0.025419, 0.207243
0.025626, 0.207243
0.025838, 0.212149
0.026050, 0.212149
0.026257, 0.207243
0.026470, 0.212149
0.026683, 0.213375
0.026889, 0.206017
0.027099, 0.209696
0.027306, 0.207243
0.027516, 0.209696
0.027725, 0.209696
0.027934, 0.208470
0.028148, 0.214601
0.028363, 0.214601
0.028571, 0.208470
0.028780, 0.208470
0.028996, 0.215828
0.029208, 0.212149
0.029420, 0.212149
0.029638, 0.218280
0.029849, 0.210922
0.030064, 0.214601
0.030282, 0.218280
0.030493, 0.210922
0.030706, 0.213375
0.030919, 0.212149
0.031127, 0.208470
0.031340, 0.213375
0.031556, 0.215828
0.031767, 0.210922
0.031980, 0.213375
0.032193, 0.212149
0.032399, 0.206017
0.032611, 0.212149
0.032823, 0.212149
0.033029, 0.206017
0.033244, 0.214601
0.033458, 0.214601
0.033663, 0.204791
0.033873, 0.209696
0.034084, 0.210922
0.034291, 0.207243
0.034503, 0.212149
0.034711, 0.208470
0.034915, 0.203565
0.035121, 0.206017
